"Crooked Creek Airport","Crooked Creek","United States",61.867778,-158.135
"Red Devil Airport","Red Devil","United States",61.788056,-157.350278
"Sleetmute Airport","Sleetmute","United States",61.700566,-157.165833
"Stony River 2 Airport","Stony River","United States",61.7875,-156.591111
"Healy River Airport","Healy","United States",63.8675,-148.968889
"Kake Seaplane Base","Kake","United States",56.973056,-133.945556
"Klawock Seaplane Base","Klawock","United States",55.554658,-133.101693
"Minchumina Airport","Lake Minchumina","United States",63.886111,-152.301944
"Manley Hot Springs Airport","Manley Hot Springs","United States",64.9975,-150.644167
"St. George Airport","St. George","United States",56.577222,-169.663611
"Tatitlek Airport","Tatitlek","United States",60.8725,-146.691111
"Ketchikan harbor Seaplane Base","Ketchikan","United States",55.344444,-131.663333
"Fox Harbour Airport","Fox Harbour","Canada",45.87,-63.461111
"Natuashish Airport","Natuashish","Canada",55.913889,-61.184444
"Postville Airport","Postville","Canada",54.910278,-59.785278
"Kangiqsujuaq - Wakeham Bay Airport","Kangiqsujuaq","Canada",61.588611,-71.929444
"Alma Airport","Alma","Canada",48.508611,-71.641389
"Havre Saint-Pierre Airport","Havre-Saint-Pierre","Canada",50.281944,-63.611389
"Rimouski Airport","Rimouski","Canada",48.478056,-68.496944
"Vakarufahli Island","Vakarufahli Island","Maldives",3.578742,72.902075
"Vakarufalhi Island","Vakarufalhi Island","Maldives",3.578742,72.902075
"Tadoule Lake Airport","Tadoule Lake","Canada",58.706111,-98.512222
"Lac Brochet Airport","Lac Brochet","Canada",58.614167,-101.468889
"South Indian Lake Airport","South Indian Lake","Canada",56.792778,-98.907222
"Brochet Airport","Brochet","Canada",57.889444,-101.679167
"Little Grand Rapids Airport","Little Grand Rapids","Canada",52.045,-95.466111
"Cross Lake - Charlie Sinclair Memorial Airport","Cross Lake","Canada",54.610833,-97.760278
"Red Sucker Lake Airport","Red Sucker Lake","Canada",54.167222,-93.557222
"Rainbow Lake Airport","Rainbow Lake","Canada",58.491389,-119.407778
"Bonnyville Airport","Bonnyville","Canada",54.304722,-110.741111
"Nanaimo Harbour Water Airport","Nanaimo","Canada",49.183333,-123.95
"Ganges Water Aerodrome","Ganges","Canada",48.85,-123.5
"Bedwell Harbour Water Aerdrome","Bedwell Harbour","Canada",48.75,-123.233333
"Qualicum Beach Airport","Qualicum Beach","Canada",49.337222,-124.393889
"Fort St. James - Perison Airport","Fort St. James","Canada",54.397222,-124.262778
"Boundary Bay Airport","Boundary Bay","Canada",49.073889,-123.0075
"Langley Regional Airport","Langley Township","Canada",49.101111,-122.630556
"Bella Bella Airport","Bella Bella","Canada",52.139722,-128.063611
"Sechelt Aerodrome","Sechelt-Gibsons","Canada",49.460556,-123.718611
"Wekweeti Airport","Wekweeti","Canada",64.190833,-114.076667
"Campo Cuatro Milpas Airport","Guasave","Mexico",25.651944,-108.538056
"Isla de Cedros Airport","Cedros","Mexico",28.0375,-115.189444
"Cabo San Lucas International Airport","Cabo San Lucas","Mexico",22.9475,-109.937081
"Bahia Tortugas Airfield","Bahia Tortugas","Mexico",27.705278,-114.911111
"Palo Verde Airport","San Bruno","Mexico",27.093056,-112.098889
"Ziyaraifushi","Ziyaraifushi","Maldives",4.531313889,73.373325
"Brussels Gare du Midi","Brussels","Belgium",50.8,4.4
"Caye Chapel Airport","Caye Chapel","Belize",17.683611,-88.045
"Big Creek Airport","Big Creek","Belize",16.516667,-88.416667
"Dangriga Airport","Dangriga","Belize",16.966667,-88.216667
"Placencia Airport","Placencia","Belize",16.536944,-88.361667
"Sartaneja Airport","Sarteneja","Belize",18.355556,-88.130833
"Huehuetenango Airport","Huehuetenango","Guatemala",15.314722,-91.476111
"Corn Island Airport","Corn Island","Nicaragua",12.168611,-83.0675
"Bonanza Airport","Bonanza","Nicaragua",14.041667,-84.630556
"Rosita Airport","Rosita","Nicaragua",13.897222,-84.404722
"Siuna Airport","Siuna","Nicaragua",13.716667,-84.776944
"Waspam Airport","Waspam","Nicaragua",14.737778,-83.975833
"San Carols Airport","San Carlos","Nicaragua",11.133333,-84.783333
"Carrillo Airport","Carrillo","Costa Rica",9.866667,-85.483333
"Fussen","Fussen","Germany",47.585,10.6866
"John A. Osborne Airport","Montserrat","Montserrat",16.791389,-62.193333
"Monte Plata Batley Juan Sanchez Field","Monte Plata","Dominican Republic",18.81,-69.79
"Constanza Airport","Constanza","Dominican Republic",18.907626,-70.719852
"Negril Aerodrome","Negril","Jamaica",18.34,-78.335556
"Bochum Railway","Bochum","Germany",51.478506,7.222781
"Fliegerhost ","Kaufbeuren","Germany",47.874,10.6294
"Munich Railway","Munich","Germany",48.1408,11.555
"Nuernberg Railway","Nuernberg","Germany",49.446389,11.081944
"Jose Aponte de la Torre Airport","Ceiba","Puerto Rico",18.245278,-65.643333
"Aeropuerto Internacional Valle del Conlara","Merlo","Argentina",-32.349803,-65.179932
"Charlotte Amalie Harbor","Charlotte Amalie","Virgin Islands",18.338611,-64.940833
"Christiansted Harbor Seaplane Base","Christiansted","Virgin Islands",17.747222,-64.705
"Alto Rio Senguer Airport","Alto Rio Senguer","Argentina",-45.016667,-70.816667
"Jose de San Martin Airport","Jose de San Martin","Argentina",-44.016667,-70.466667
"Uyuni Airport","Uyuni","Bolivia",-20.466667,-66.833333
"Augsburg Railway","Augsburg","Germany",48.3655,10.8863
"Mannheim Railway","Mannheim","Germany",49.479633,8.469858
"Essen Railway","Essen","Germany",51.451389,7.013889
"Rurrenabaque Airport","Rerrenabaque","Bolivia",-14.4275,-67.498056
"Lancaster Amtrak Station","Lancaster","United States",40.05,-76.31
"Ardmore Amtrak Station","Ardmore","United States",40.01,-75.29
"Abaiang Atoll Airport","Abaiang Atoll","Kiribati",1.8,173.04
"Metropark Amtrak Station","Iselin","United States",40.568,-74.3275
"St. Louis Downtown Airport","East St. Louis","United States",38.5707244,-90.1562211
"Afobaka Airstrip","Afobaka","Suriname",4.9982,-54.9919
"Alalapadu Airstrip","Alapadu","Suriname",2.5232,-56.3241
"Albina Airstrip","Albina","Suriname",5.516667,-54.05
"Lawa Anapaike Airstrip","Anapaike","Suriname",3.416667,-54.033333
"Apetina Airstrip","Apetina","Suriname",3.5017,-55.0614
"Botopassi Airstrip","Botopasi","Suriname",4.233333,-55.45
"Djoemoe Airstrip","Djoemoe","Suriname",4.016667,-55.483333
"Drietabbetje Airstrip","Drietabbetje","Suriname",4.11667,-54.66667
"Kabalebo Airstrip","Kabalebo","Suriname",4.406,-57.223
"Kayser Airstrip","Kayser","Suriname",3.1,-56.483
"Kwamelasemoetoe Airstrip","Kwamelasemoetoe","Suriname",2.33333,-56.783333
"Moengo Airstrip","Moengo","Suriname",5.616667,-54.4
"Majoor Henry Fernandes Airport","Nieuw Nickerie","Suriname",5.955556,-57.039444
"Vincent Fayks Airport","Paloemeu","Suriname",5.811111,-55.190833
"Sarakreek Airstrip","Sarakreek","Suriname",4.9,-55.083333
"Sipaliwini Airstrip","Sipaliwini","Suriname",1.96605,-56.0035
"Stoelmans Eiland Airstrip","Stoelmans Eiland","Suriname",4.35,-54.41667
"Totness Airstrip","Totness","Suriname",5.865833,-56.3275
"Wageningen Airstrip","Wageningen","Suriname",5.76667,-56.63333
"Kaieteur International Airport","Kaieteur Falls","Guyana",5.163333,-59.483333
"Codela Airport","Guapiles","Costa Rica",10.414,-85.0917
"Newport News Amtrak Station","Newport News","United States",37.0228,-76.4519
"Portland Union Station","Portland","United States",45.529,-122.6768
"Orinduik Airport","Orinduik","Guyana",4.7,-60.016667
"Annai Airport","Annai","Guyana",3.95,-59.133333
"Apoteri Airport","Apoteri","Guyana",4.033333,-58.583333
"Imbaimadai Airport","Imbaimadai","Guyana",5.69252,-60.28198
"Kamarang Airport","Kamarang","Guyana",5.865278,-60.614167
"Mabaruma Airport","Mabaruma","Guyana",8.2,-59.783333
"Mahdia Airport","Mahdia","Guyana",5.266667,-59.15
"Dr. Augusto Roberto Fuster International Airport","Pedro Juan Caballero","Paraguay",-22.641389,-55.829722
"Alcides Fernandez Airport","Acandi","Colombia",8.516667,-77.3
"Los Colonizadores Airport","Saravena","Colombia",6.916667,-71.9
"La Chorrera Airport","La Chorrera","Colombia",-0.733333,-73.016667
"Batagay Airport","Batagay","Russia",67.648,134.695
"La Macarena","La Macarena","Colombia",2.179167,-73.7875
"Villa Garzon Airport","Villa Garzon","Colombia",0.978889,-76.605556
"El Bagre Airport","El Bagre","Colombia",7.596389,-74.808889
"Juan H. White","Caucasia","Colombia",7.968333,-75.198333
"Mandinga Airport","Condoto","Colombia",5.071667,-76.676389
"Golfo de Morrosquillo Airport","Tolu","Colombia",9.511944,-75.586389
"Cabo Frio International Airport","Cabo Frio","Brazil",-22.921667,-42.074167
"Westport Amtrak Station","Westport","United States",44.1871,-73.4519
"Trenton Amtrak Station","Trenton","United States",40.21889,-74.75417
"Sinop Airport","Sinop","Brazil",-11.85,-55.46
"Gurupi Airport","Gurupi","Brazil",-11.728889,-49.068889
"Campo Alegre Airport","Santana do Araguaia","Brazil",-9.505,-50.625
"Breves Airport","Breves","Brazil",-1.681944,-50.48
"Soure Airport","Soure","Brazil",-0.716944,-48.522778
"Julio Belem Airport","Parintins","Brazil",-2.627778,-56.735833
"Barreiras Airport","Barreiras","Brazil",-12.083333,-45
"Confresa Airport","Santa Terezinha","Brazil",-10.47,-50.502778
"Minacu Airport","Minacu","Brazil",-13.526944,-48.220556
"Araguaina Airport","Araguaina","Brazil",-7.228333,-48.240833
"Novo Aripuana Airport","Novo Aripuana","Brazil",-5.121389,-60.380556
"Bom Futuro Airport","Lucas do Rio Verde","Brazil",-13.05,-55.910833
"Franca Airport","Franca","Brazil",-20.538611,-47.400833
"Dourados Airport","Dourados","Brazil",-22.220833,-54.805833
"Labrea Airport","Labrea","Brazil",-7.258889,-64.797778
"Rondonopolis Airport","Rondonopolis","Brazil",-16.466667,-54.633333
"Tancredo Thomaz de Faria Airport","Guarapuava","Brazil",-25.383333,-51.45
"Joacaba Airport","Joacaba","Brazil",-27.172778,-51.500833
"North Philadelphia Amtrak Station","Philadelphia","United States",39.9969556,-75.1487722
"Aberdeen Railway Station","Aberdeen","United Kingdom",57.1436,-2.0985
"Glasgow Railway Station","Glasgow","United Kingdom",55.8622,-4.2512
"Edinburgh Waverly Station","Edinburgh","United Kingdom",55.952,-3.189
"Newcastle Railway Station","Newcastle Upon Tyne","United Kingdom",54.9686,-1.6171
"Leeds Railway Station","Leeds","United Kingdom",53.794,-1.547
"Manchester Picadilly Station","Manchester","United Kingdom",53.477,-2.23
"Liverpool Railway Station","Liverpool","United Kingdom",53.405,-2.979
"London Euston Railway Station","London","United Kingdom",51.5284,-0.1331
"General leite de Castro Airport","Rio Verde","Brazil",-17.790278,-50.918333
"Araxa Airport","Araxa","Brazil",-19.563056,-46.960278
"Maues Airport","Maues","Brazil",-3.383611,-57.718611
"Borba Airport","Borba","Brazil",-4.387778,-59.593889
"Coari Airport","Coari","Brazil",-4.085,-63.140833
"Barcelos Airport","Barcelos","Brazil",-0.975,-62.923889
"Herbert Glacier","Juneau","United States",58.571385,-134.607754
"Seattle Cruise Terminal","Seattle","United States",47.615884,-122.330017
"Juneau Cruise Pier","Juneau","United States",58.335451,-134.414978
"Skagway Cruise Pier","Skagway","United States",59.470896,-135.31723
"Ketchikan Cruise Pier","Ketchikan ","United States",55.346327,-131.644707
"Victoria Cruise Pier","Victoria","Canada",48.429144,-123.367023
"Diamantino Airport","Diamantino","Brazil",-14.408889,-56.445833
"Guanambi Airport","Guanambi","Brazil",-14.216667,-42.783333
"Tsletsi Airport","Djelfa","Algeria",34.6657,3.351
"Nzagi Airport","Nzagi","Angola",-7.716944,21.358056
"Catoca Airport","Catoca","Angola",-9.433017,20.311189
"Lucapa Airport","Lucapa","Angola",-8.443056,20.732222
"Kapanda Airport","Kapanda","Angola",-9.771944,15.456111
"Am Timan Airport","Am Timan","Chad",11.034,20.274
"Sharq Al-Owainat Airport","Sharq Al-Owainat","Egypt",22.5806,28.7207
"Eastern WV Regional Airport","Martinsburg","United States",39.2407,-77.591
"Awasa Airport","Awasa","Ethiopia",7.067,38.5
"Jijiga Airport","Jijiga","Ethiopia",9.359722,42.7875
"Mekane Salam Airport","Mekane Selam","Ethiopia",10.633333,38.783333
"Debre Marqos","Debre Marqos","Ethiopia",10.316667,37.733333
"Debre Tabor Airport","Debre Tabor","Ethiopia",11.966667,38
"Harar Meda Airport","Debre Zeyit","Ethiopia",8.7163,39.0059
"Robe Airport","Goba","Ethiopia",6.733333,44.266667
"Mayumba Airport","Mayumba","Gabon",-3.416667,10.65
"Mara Serena Airport","Masai Mara","Kenya",-1.406111,35.008056
"Lewa Airport","Lewa","Kenya",0.1955,37.4699
"Mulika Lodge Airport","Meru National Park","Kenya",0.230278,38.170556
"Rumbek Airport","Rumbek","Sudan",6.825,29.669
"Yei Airport","Yei","Sudan",4.083,30.65
"Cape Palmas Airport","Greenville","Liberia",4.37902,-7.69695
"Ambatomainty Airport","Ambatomainty","Madagascar",-17.1667,47.1833
"Kyoto","Kyoto","Japan",35.016667,135.766667
"Ecuvillens Airport","Ecuvillens","Switzerland",46.754997,7.076111
"Andermatt","Andermatt","Switzerland",46.63889,8.58889
"Wohlen Airfield","Wohlen bei Bern","Switzerland",46.96694,7.35806
"Bazaruto Island Airport","Bazaruto Island","Mozambique",-21.542778,35.473056
"Benguera Island Airport","Benguera Island","Mozambique",-21.849167,35.436944
"Inhaca Airport","Inhaca","Mozambique",-26,32.916667
"Indigo Bay Lodge Airport","Indigo Bay Lodge","Mozambique",-21.707222,35.452222
"Gombe Lawanti International Airport","Gombe","Nigeria",9.2575,12.430278
"Akwa Ibom International Airport","Uyo","Nigeria",5.05,7.933333
"Katsina Airport","Katsina","Nigeria",13.007778,7.660278
"Ouro Sogui Airport","Matam","Senegal",15.593611,-13.322778
"Bird Island Airport","Bird Island","Seychelles",-3.721389,55.208611
"K50 Airport","Mogadishu","Somalia",1.999167,44.974167
"El Daein","El Daein","Sudan",14,32.316667
"Wadi Halfa Airport","Wadi Halfa","Sudan",21.800278,31.516389
"Enfidha - Zine El Abidine Ben Ali International Airport","Enfidha","Tunisia",36.075833,10.438611
"Kidepo Airport","Kidepo","Uganda",3.719167,33.754167
"Kitgum Airport","Kitgum","Uganda",3.278611,32.89
"Pakuba Airport","Pakuba","Uganda",2.3275,31.5
"Svea Airport","Sveagruva","Svalbard",77.9,16.683333
"Ny-Alesund Airport","Ny-Alesund","Svalbard",78.9275,11.874167
"Hatay Airport","Hatay","Turkey",36.362778,36.282222
"Kihnu Airfield","Kihnu","Estonia",58.148,24.003
"Ruhnu Airfield","Ruhnu","Estonia",57.784,23.266
"Raivavae Airport","Raivavae","French Polynesia",-23.87,-147.67
"Foshan","Foshan","China",23.133333,113.28333
"Huizhou","Huizhou","China",23.083332,114.36667
"Lleida-Alguaire Airport","Lleida","Spain",41.727778,0.535833
"Aeropuerto Capitan Fuentes Martinez","Porvenir","Chile",-53.2537,-70.319228
"Ouessant Airport","Ouessant","France",48.458056,-5.095556
"Central Railway Station","Montreal","Canada",45.499722,-73.566111
"Union Station","Toronto","Canada",43.645278,-79.380556
"Bildudalur Airport","Bildudalur","Iceland",65.641389,-23.546111
"Gjogur Airport","Gjogur","Iceland",65.995278,-21.326944
"Sauoarkrokur Airport","Sauoarkrokur","Iceland",65.731667,-19.572778
"Selfoss Airport","Selfoss","Iceland",63.929167,-21.037778
"Inishmaan Aerodrome","Inishmaan","Ireland",53.091944,-9.57
"Taldykorgan Airport","Taldykorgan","Kazakhstan",45.016667,78.366667
"Olgii Airport","Olgii","Mongolia",48.991667,89.919722
"Lille","Lille","France",50.563333,3.08805
"Qurghonteppa International Airport","Kurgan Tyube","Tajikistan",37.862222,68.862778
"Vologda Airport","Vologda","Russia",59.281667,39.946667
"Severo-Evensk Airport","Evensk","Russia",61.921667,159.23
"Olenyok Airport","Olenyok","Russia",68.514722,112.48
"Saskylakh Airport","Saskylakh","Russia",71.927778,114.08
"Lensk Airport","Lensk","Russia",60.719444,114.931944
"Burevestnik Airport","Iturup Island","Russia",44.92,147.621667
"Okha Airport","Okha","Russia",53.583333,142.933333
"Leshukonskoye Airport","Arkhangelsk","Russia",64.895833,45.722778
"Nizhneangarsk Airport","Nizhneangarsk","Russia",55.801667,109.586667
"Taksimo Airport","Taksimo","Russia",56.361667,114.93
"Vanavara Airport","Vanavara","Russia",60.355,102.31
"Aykhal Airport","Aykhal","Russia",65.959167,111.546389
"Uktus Airport","Yekaterinburg","Russia",56.701667,60.79
"Baykit Airport","Baykit","Russia",61.676667,96.355
"Biysk Airport","Biysk","Russia",52.466667,85.35
"Huesca-Pirineos Airport","Huesca","Spain",42.080833,-0.323333
"Ciudad Real Central Airport","Ciudad Real","Spain",38.856389,-3.97
"Al Najaf International Airport","Najaf","Iraq",31.991667,44.404167
"Hilversum Railway Station","Hilversum","Netherlands",52.226389,5.181667
"Colonsay Airport","Colonsay","United Kingdom",56.0575,-6.243056
"Coll Airport","Coll","United Kingdom",56.633333,-6.557222
"Rock Hill York Co Bryant Airport","Rock Hill","United States",34.9878,-81.0572
"Allegheny County Airport","Pittsburgh","United States",40.3544,-79.9302
"Cecil Field","Jacksonville","United States",30.2187,-81.8767
"Fulton County Airport Brown Field","Atlanta","United States",33.7791,-84.5214
"Tresco Heliport","Tresco","United Kingdom",49.945556,-6.331389
"Tarin Kowt Airport","Tarin Kowt","Afghanistan",32.605278,65.864167
"Zaranj Airport","Zaranj","Afghanistan",30.969167,61.866944
"Chaghcharan Airport","Chaghcharan","Afghanistan",34.526667,65.271667
"Four Corners","Four Corners","United States",36.998976,-109.045172
"Fuyang Airport","Fuyang","China",32.9,115.816667
"Longyan Airport","Longyan","China",25.674167,116.746389
"Baoshan Airport","Baoshan","China",25.053333,99.168333
"Xingyi Airport","Xingyi","China",25.0882,104.9587
"Macau Ferry Pier","Macau","Macau",22.197075,113.558911
"Liping Airport","Liping","China",26.206,109.039
"Ocean Isle Beach Airport","Ocean Isle Beach","United States",33.9085056,-78.4366722
"Stepanakert","Stepanakert","Azerbaijan",39.901439,46.787031
"Ohio State University Airport","Columbus","United States",40.0798,-83.073
"Rio Sidra","Rio Sidra","Panama",8.966667,-80.333336
"Addison","Addison","United States",32.9685594,-96.8364478
"Destin","Destin","United States",30.4000611,-86.4714772
"Fort Jefferson","Fort Jefferson - Dry Tortugas","United States",24.61667,-82.86667
"Chernobayevka Airport","Kherson","Ukraine",46.6758,32.5064
"Ryans Creek Aerodrome","Stewart Island","New Zealand",-46.899693,168.101592
"Assumption Island","Assumption Island","Seychelles",-9.7422,46.5067
"Zhijiang Airport","Zhijiang","China",27.441389,109.699722
"Aldabra","Assumption Island","Seychelles",-9.74,46.51
"Yarmouth Airport","Yarmouth","Canada",43.8269,-66.0881
"Kinston Regional Jetport","Kinston","United States",35.331389,-77.608889
"First Flight Airport","Kill Devil Hills","United States",36.02,-75.67
"Pebble Island Airstrip","Pebble Island Settlement","Falkland Islands",-51.31,-59.61
"Sea Lion Island Landing Strip","Sea Lion Island","Falkland Islands",-52.4282,-59.0777
"Lively Settlement Airstrip","Lively Island","Falkland Islands",-52.03,-58.47
"Lincang Airport","Lincang","China",23.738333,100.025
"Wenshan Airport","Wenshan","China",23.375833,104.243056
"Ponta Pelada Airport","Manaus","Brazil",-3.14604,-59.9863
"Sao Gabriel da Cachoeira Airport","Sao Gabriel da Cachoeira","Brazil",-0.148056,-66.9858
"Maturaca","Maturaca","Brazil",0.628269,-66.115128
"Carajas Airport","Parauapebas","Brazil",-6.11781,-50.0035
"Centro de Lancamento de Alcantara","Alcantara","Brazil",-2.373,-44.396389
"Cachimbo","Itaituba","Brazil",-4.2446,-56.00384
"Latur Airport","Latur","India",18.411944,76.465
"Matak Airport","Anambas Islands","Indonesia",3.348119,106.25805
"Mainz Finthen","Mainz","Germany",0,0
"Wuerzburg","Wuerzburg","Germany",51.93749,8.38257
"Mainz","Mainz","Germany",50.00829,8.27356
"Berlin Gatow","Berlin","Germany",52.31,13.24
"Rheine Bentlage","Rheine","Germany",52.27656,7.43843
"Sao Jacinto","Aveiro","Portugal",40.72222,-8.816667
"Tana Toraja Airport","Toraja","Indonesia",-3.416667,119.916664
"Hopsten Air Base","Hopsten","Germany",52.3387,7.54133
"Jose Aponte De La Torre Airport","Ceiba","Puerto Rico",18.2453,-65.6434
"Persian Gulf Airport","Khalije Fars","Iran",27.379444,52.7375
"Yasuj Airport","Yasuj","Iran",30.700556,51.545
"Mosul International Airport","Mosul","Iraq",36.305833,43.1475
"Tajima Airport","Toyooka","Japan",35.512778,134.786944
"Amakusa Airfield","Amakusa","Japan",32.482222,130.158889
"Kikai Airport","Kikai","Japan",28.321389,129.928056
"Aguni Airport","Aguni","Japan",26.592778,127.240278
"Chongjin Airport","Chongjin","North Korea",41.801389,129.855
"Haeju Airport","Haeju","North Korea",38.00543,125.77863
"Layang Layang Airport","Layang Layang Atoll","Malaysia",7.372222,113.841667
"Donoi Airport","Uliastai","Mongolia",47.712778,96.524167
"Bulgan Airport","Bulgan","Mongolia",48.854167,103.484167
"Ulaangom Airport","Ulaangom","Mongolia",49.973333,92.079722
"Borongan Airport","Borongan","Philippines",11.674167,125.478611
"Lubang Community Airport","Lubang","Philippines",13.855833,121.105833
"Bentota Airport","Bentota","Sri Lanka",6.416667,79.983333
"Dickwella Airport","Dickwella","Sri Lanka",5.966667,80.683333
"Kulob Airport","Kulyab","Tajikistan",37.981667,69.799444
"Cimei Airport","Cimei","Taiwan",23.266667,119.666667
"Dasoguz Airport","Dasoguz","Turkmenistan",41.764722,59.833056
"Barrow Island Airport","Barrow Island","Australia",-20.798,115.406
"Morawa Airport","Morawa","Australia",-29.211,116.009
"Exmouth Airport","Exmouth","Australia",-21.933,114.128
"Derby Airport","Derby","Australia",-17.39,123.68
"Walgett Airport","Walgett","Australia",-30.0318,148.1222
"Bathurst Island Airport","Bathurst Island","Australia",-11.769167,130.619722
"Dunk Island Airport","Dunk Island","Australia",-17.939722,146.141944
"Lizard Island Airport","Lizard Island","Australia",-14.673056,145.454444
"Hamilton Airport","Hamilton","Australia",-37.648889,142.065278
"Halls Creek Airport","Halls Creek","Australia",-18.233889,127.669722
"Fitzroy Crossing Airport","Fitzroy Crossing","Australia",-18.178,125.591
"Ravensthorpe Airport","Ravensthorpe","Australia",-33.797222,120.208056
"Wilkins Runway","Budd Coast","Antarctica",-66.689444,111.485833
"Provo Municipal Airport","Provo","United States",40.21805555,-111.72222222
"Steamboat Springs Airport-Bob Adams Field","Steamboat Springs","United States",40.51625,-106.8663056
"Delta Municipal Airport","Delta","United States",39.3806386,-112.5077147
"Richfield Minicipal Airport","Richfield","United States",38.7364361,-112.0989444
"Carbon County Regional-Buck Davis Field","Price","United States",39.609722,-110.75278
"Los Alamos Airport","Los Alamos","United States",35.8798019,-106.2694153
"Borrego Valley Airport","Borrego Springs","United States",33.2590278,-116.3209722
"Lake Havasu City Airport","Lake Havasu City","United States",34.5711111,-114.3582778
"Winslow-Lindbergh Regional Airport","Winslow","United States",35.0219167,-110.7225278
"Douglas Municipal Airport","Douglas","United States",31.3426028,-109.5064544
"Marakei Airport","Marakei","Kiribati",2.050278,173.266667
"Abemama Atoll Airport","Abemama","Kiribati",0.490833,173.828611
"Aranuka Airport","Buariki","Kiribati",0.185278,173.636389
"Kuria Airport","Kuria","Kiribati",0.228611,173.410556
"Arorae Island Airport","Arorae","Kiribati",-2.633333,179.816667
"Tamana Airport","Tamana","Kiribati",-2.5,175.983333
"Beru Island Airport","Beru Island","Kiribati",-1.254722,176.007222
"Nikunau Airport","Nikunau","Kiribati",-1.35,176.45
"Butaritari Atoll Airport","Butaritari","Kiribati",3.086521,172.811465
"Makin Airport","Makin","Kiribati",3.383333,173
"Maiana Airport","Maiana","Kiribati",0.933333,173
"Nonouti Airport","Nonouti","Kiribati",-0.616667,174.366667
"Tabiteuea South Airport","Tabiteuea","Kiribati",-1.35,174.8
"Bosset Airport","Bosset","Papua New Guinea",-7.240833,141.092333
"Ine Airport","Ine","Marshall Islands",7.016667,171.483333
"Tinak Airport","Tinak","Marshall Islands",7.133333,171.916667
"Ebon Airport","Ebon","Marshall Islands",4.598889,168.753056
"Elenak Airport","Elenak","Marshall Islands",9.083333,167.333333
"Lae Airport","Lae","Marshall Islands",8.921667,166.265556
"Airok Airport","Airok","Marshall Islands",7.1,171.233333
"Enejit Airport","Enejit","Marshall Islands",6.040278,171.984444
"Whitianga Airport","Whitianga","New Zealand",-36.835833,175.700278
"Takaka Aerodrome","Takaka","New Zealand",-40.85,172.8
"Peleliu Airfield","Peleliu","Palau",6.998333,134.232778
"Angaur Airstrip","Angaur","Palau",6.906389,134.145
"Asau Airport","Savai\\'i","Samoa",-13.505,-172.627778
"Afutara Airport","Afutara","Solomon Islands",-9.183056,160.949722
"Ulawa Airport","Ulawa","Solomon Islands",-9.854722,161.979167
"Choiseul Bay Airport","Choiseul Bay","Solomon Islands",-6.711944,156.396111
"Santa Ana Airport","Santa Ana","Solomon Islands",-10.848056,162.454167
"Yandina Airport","Yandina","Solomon Islands",-9.086111,159.218889
"Batuna Airport","Batuna","Solomon Islands",-8.63,158
"Bartow Municipal Airport","Bartow","United States",27.9434,-81.7834
"Sokerkino","Kostroma","Russia",57.7961,41.0204
"Yuryevets","Yuryevets","Russia",57.316667,43.1
"Ozerny","Ozerny","Russia",52.752919,111.849
"Enkheluk","Enkheluk","Russia",52.500967,107.018852
"Khakusy","Khakusy","Russia",55.365,109.812
"Fitiuta Airport","Fiti\\'uta","American Samoa",-14.216111,-169.423611
"Ofu Airport","Ofu","American Samoa",-14.184444,-169.67
"Livermore Municipal","Livermore","United States",37.41362,-121.49133
"MariposaYosemite","Mariposa","United States",37.3039,-120.0222
"Malaysia Subang International","Kuala Lumper","Malaysia",1,-1
"Grootfontein","Grootfontein","Namibia",-19.602167,18.122667
"Rundu","Rundu","Namibia",-17.956461,19.719439
"Beppu Airport","Beppu","Japan",33.3,131.5333
"Heron Island","Heron Island","Australia",-23.441667,151.911389
"Lady Elliot Island","Lady Elliot Island","Australia",-24.113333,152.715278
"Orpheus Island","Orpheus Island","Australia",-18.634,146.5
"Paddington Station","London","United Kingdom",51.515833,-0.176111
"Liskeard Station","Liskeard","United States",50.44708,-4.46753
"Port du Bloscon","Roscoff","France",48.721816,-3.96395
"Tasiilaq","Angmagssalik","Greenland",65.612222,-37.618333
"Neets Bay","Ketchikan","United States",55.778889,-131.601389
"Fraser Railroad Station","Fraser BC","Canada",59.715517,-135.046692
"Carcross","Carcross YT","Canada",60.17463,-134.698088
"Jacqueline Cochran Regional Airport","Palm Springs","United States",33.626666,-116.1596667
"Santa Monica Municipal Airport","Santa Monica","United States",34.0158333,-118.4513056
"Bermuda Dunes Airport","Palm Springs","United States",33.7484375,-116.2748133
"Scottsdale Airport","Scottsdale","United States",33.6228889,-111.9105278
"Olympia Regional Airpor","Olympia","United States",46.9694044,-122.9025447
"Yolo County Airport","Davis-Woodland-Winters","United States",38.5793889,-121.8569444
"Garfield County Regional Airport","Rifle","United States",39.5263056,-107.7269444
"Shively Field Airport","SARATOGA","United States",41.4448594,-106.8235264
"Dekalb-Peachtree Airport","Atlanta","United States",33.8756111,-84.3019722
"Monroe County Airport","Bloomington","United States",39.1460208,-86.6166805
"Witham Field Airport","Stuart","United States",27.1816996,-80.221294
"Morristown Municipal Airport","Morristown","United States",40.79935,-74.4148747
"Napa County Airport","Napa","United States",38.2131944,-122.2806944
"Brown Field Municipal Airport","San Diego","United States",32.5722722,-116.9801611
"Wangen-Lachen","Wangen-Lachen","Switzerland",47.204805,8.866834
"Pahokee Airport","Pahokee","United States",47.06139,-41.36079
"Venice Municipal","Venice","United States",27.42439,-82.262364
